tenure,event,is_male,is_senior,partner,dependents,phone,internet_fiber,internet_dsl,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,multiple_lines,contract_1yr,contract_2yr,pay_echeck,paperless,MonthlyCharges_z,burr12_survival,burr12_hazard,burr12_churn_prob,burr12_strat_prob
13,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,-0.292435545714233,0.8312566322761956,0.008894046614766308,0.0818402613059327,0.0818402613059327
20,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.5850497602873133,0.7874709741517664,0.006767715032425889,0.0659587290124013,0.0659587290124013
2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.16292614717293305,0.9544211124058478,0.01918286543259826,0.13658902706858933,0.13658902706858933
53,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0.30252608221863364,0.6773932996244997,0.003230113874366814,0.03489628604896822,0.03489628604896822
11,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4690635696708516,0.8469074549655476,0.009789108115316166,0.08799046091721618,0.08799046091721618
69,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4923302255118018,0.6468608243449303,0.002583528294433392,0.028476690845760766,0.028476690845760766
4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.20281184290027615,0.9221895280070969,0.015517187361763772,0.12087777811840728,0.12087777811840728
72,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0.8060829907763388,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
58,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,-0.6480829992830416,0.6669419291751147,0.0029954745981990286,0.0325962586220786,0.0325962586220786
16,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.4757111856254088,0.8107173068575363,0.007832475449686212,0.07414442618478301,0.07414442618478301
43,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0.6465402078669669,0.7016186635948665,0.003832182002392298,0.04064972482294138,0.04064972482294138
2,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1.3162875152886018,0.9544211124058478,0.01918286543259826,0.13658902706858933,0.13658902706858933
14,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0.5700926243895595,0.8240576612486123,0.008508086494505379,0.07909398048302463,0.07909398048302463
53,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0.9988638534584966,0.6773932996244997,0.003230113874366814,0.03489628604896822,0.03489628604896822
32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.470725473659491,0.7355303895625583,0.00482771692436557,0.04972004336955682,0.04972004336955682
34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.3327874426024295,0.7286243341114813,0.004609291590527576,0.04777537654084685,0.04777537654084685
15,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.3208070260936658,0.817222359631732,0.00815567933565363,0.07653518145581295,0.07653518145581295
7,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.38728318563923747,0.8848383086630132,0.012329368360988486,0.10389128471090825,0.10389128471090825
15,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1.347863691072748,0.817222359631732,0.00815567933565363,0.07653518145581295,0.07653518145581295
61,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.470725473659491,0.6611010360108607,0.002870516527482457,0.031357744906887475,0.031357744906887475
1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.1582875237953039,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6480829992830416,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
8,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.6548497278101634,0.8743368175545859,0.01156705087089483,0.09935054964947354,0.09935054964947354
33,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0.33077845002550144,0.732029255003116,0.004715929386838689,0.04872789424351476,0.04872789424351476
13,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0.4803498090030377,0.8312566322761956,0.008894046614766308,0.0818402613059327,0.0818402613059327
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-1.3294636346251512,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
20,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.43203548075993364,0.7874709741517664,0.006767715032425889,0.0659587290124013,0.0659587290124013
3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-1.1433303878975505,0.9373188893787414,0.017092860770546496,0.12812771737333695,0.12812771737333695
13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.5006397454549982,0.8312566322761956,0.008894046614766308,0.0818402613059327,0.0818402613059327
40,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.27249269785056146,0.7099691459680679,0.004059910336396862,0.04277208089669704,0.04277208089669704
43,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0.236049922673062,0.7016186635948665,0.003832182002392298,0.04064972482294138,0.04064972482294138
6,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0.8708972463332713,0.8962011910421149,0.01321361285882388,0.10892151775419001,0.10892151775419001
69,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4973159374777196,0.6468608243449303,0.002583528294433392,0.028476690845760766,0.028476690845760766
72,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1.4924493380843664,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
59,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.5122730733754732,0.6649614286359096,0.0029526183444970946,0.03217256791019485,0.03217256791019485
20,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1.0553685890722326,0.7874709741517664,0.006767715032425889,0.0659587290124013,0.0659587290124013
24,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.3527302904661012,0.7677256072562019,0.005964174846469762,0.05945002834593771,0.05945002834593771
59,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1.5472921697094628,0.6649614286359096,0.0029526183444970946,0.03217256791019485,0.03217256791019485
72,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1.5772064415049702,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4640778577049338,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
27,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1.2331923158566371,0.7546760980475697,0.005479040808994945,0.05537422178102336,0.05537422178102336
14,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0.5069402728212663,0.8240576612486123,0.008508086494505379,0.07909398048302463,0.07909398048302463
71,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1.3545113070273052,0.6435679119154606,0.0025205988088756303,0.02783802704790539,0.02783802704790539
13,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.4487736332188911,0.8312566322761956,0.008894046614766308,0.0818402613059327,0.0818402613059327
44,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1346737793660648,0.6989597866938809,0.0037619201221218337,0.03998903582240876,0.03998903582240876
33,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0.5036164648439879,0.732029255003116,0.004715929386838689,0.04872789424351476,0.04872789424351476
72,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,-0.3107164895892651,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.5019545608553487,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
19,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1.3894112907887302,0.7929113200145855,0.0070048485392757275,0.06782398836650938,0.06782398836650938
64,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1.2514732597316691,0.6555468612609421,0.002755656035094927,0.030210834407233156,0.030210834407233156
2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.6248163434420914,0.9544211124058478,0.01918286543259826,0.13658902706858933,0.13658902706858933
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.3145064987273976,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
61,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4973159374777196,0.6611010360108607,0.002870516527482457,0.031357744906887475,0.031357744906887475
29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.4890064175345232,0.746664964341879,0.005198070769814978,0.05296124339833497,0.05296124339833497
23,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0.7312973112875707,0.7723876776489026,0.006146116983133188,0.060949762364490456,0.060949762364490456
57,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,-0.20103082633907196,0.6689574203086703,0.003039606595789443,0.03303139376725084,0.03303139376725084
72,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,-0.6497449032716808,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
66,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,-0.27249269785056146,0.6519909407703324,0.0026840999053434323,0.029492182160968494,0.029492182160968494
65,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0.6448783038783277,0.6537547892731487,0.002719403042122667,0.02984713825493901,0.02984713825493901
8,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.5052783688326271,0.8743368175545859,0.01156705087089483,0.09935054964947354,0.09935054964947354
4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.17788328307068677,0.9221895280070969,0.015517187361763772,0.12087777811840728,0.12087777811840728
71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.3311255386137903,0.6435679119154606,0.0025205988088756303,0.02783802704790539,0.02783802704790539
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,-1.4823588015799658,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
4,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.4902021203623088,0.9221895280070969,0.015517187361763772,0.12087777811840728,0.12087777811840728
12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.5106111693868338,0.8388580793219884,0.009318867014819062,0.08479678961103854,0.08479678961103854
24,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,-0.4719211764872765,0.7677256072562019,0.005964174846469762,0.05945002834593771,0.05945002834593771
31,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0.5435021605713309,0.7391329118702427,0.004945042598351195,0.05075440110013929,0.05075440110013929
1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.3190260095324616,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
30,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0.8343353585832071,0.7428424163487329,0.0050683354621543905,0.051833777579476825,0.051833777579476825
47,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0.6814401916283919,0.6913226781406935,0.0035659686558325962,0.038131613989117574,0.038131613989117574
54,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1.4359446024706306,0.6752256920763566,0.003180258311786613,0.03441034838970081,0.03441034838970081
50,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0.9539924457652359,0.6841504128114664,0.003389643293482253,0.03644129666249096,0.03644129666249096
1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0.6581735357874418,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4806968975913266,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.3178303067046762,0.746664964341879,0.005198070769814978,0.05296124339833497,0.05296124339833497
2,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.3456164733506904,0.9544211124058478,0.01918286543259826,0.13658902706858933,0.13658902706858933
10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-1.169920851715779,0.8554585264638187,0.010313003097985489,0.09145336847937524,0.09145336847937524
18,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0.2775975223890443,0.798585597100695,0.007259843514731271,0.06980238681281059,0.06980238681281059
11,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1.0038495654244146,0.8469074549655476,0.009789108115316166,0.08799046091721618,0.08799046091721618
16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4973159374777196,0.8107173068575363,0.007832475449686212,0.07414442618478301,0.07414442618478301
72,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0.7246496953330134,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
72,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1.4758302981979736,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
41,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0.32911654603686225,0.7071206594283597,0.003981008341391358,0.042040010297382246,0.042040010297382246
65,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0.9839067175607433,0.6537547892731487,0.002719403042122667,0.02984713825493901,0.02984713825493901
13,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,-0.3323212414415761,0.8312566322761956,0.008894046614766308,0.0818402613059327,0.0818402613059327
4,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.3507212978891727,0.9221895280070969,0.015517187361763772,0.12087777811840728,0.12087777811840728
41,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0.006707172240839519,0.7071206594283597,0.003981008341391358,0.042040010297382246,0.042040010297382246
15,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0.31914512210502655,0.817222359631732,0.00815567933565363,0.07653518145581295,0.07653518145581295
1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.5400592400214876,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
42,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1.1368018845155579,0.7043380877631116,0.0039051573709433167,0.0413329850998293,0.0413329850998293
51,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0.9539924457652359,0.681854139199785,0.003334724055742794,0.03591111081215892,0.03591111081215892
2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.18619280301388322,0.9544211124058478,0.01918286543259826,0.13658902706858933,0.13658902706858933
1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,-0.8175972061242491,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
32,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0.6282592639919348,0.7355303895625583,0.00482771692436557,0.04972004336955682,0.04972004336955682
10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.493992129500441,0.8554585264638187,0.010313003097985489,0.09145336847937524,0.09145336847937524
67,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,-0.17444036252084338,0.6502545080837984,0.0026497095459112013,0.029145652408135048,0.029145652408135048
61,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1.6719349688574097,0.6611010360108607,0.002870516527482457,0.031357744906887475,0.031357744906887475
50,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1.6470064090278205,0.6841504128114664,0.003389643293482253,0.03644129666249096,0.03644129666249096
2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.6713496551239915,0.9544211124058478,0.01918286543259826,0.13658902706858933,0.13658902706858933
29,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,-0.6580544232148772,0.746664964341879,0.005198070769814978,0.05296124339833497,0.05296124339833497
3,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,-0.7860210303401027,0.9373188893787414,0.017092860770546496,0.12812771737333695,0.12812771737333695
13,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1.3993827147205662,0.8312566322761956,0.008894046614766308,0.0818402613059327,0.0818402613059327
57,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0.8326734545945673,0.6689574203086703,0.003039606595789443,0.03303139376725084,0.03303139376725084
31,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,-0.49684973631686585,0.7391329118702427,0.004945042598351195,0.05075440110013929,0.05075440110013929
45,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1.6121064252663952,0.6963590108821652,0.0036942216775406023,0.039349803973645514,0.039349803973645514
61,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0.7745068149921922,0.6611010360108607,0.002870516527482457,0.031357744906887475,0.031357744906887475
50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.3261398266478726,0.6841504128114664,0.003389643293482253,0.03644129666249096,0.03644129666249096
19,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1.336230363152273,0.7929113200145855,0.0070048485392757275,0.06782398836650938,0.06782398836650938
59,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.5106111693868338,0.6649614286359096,0.0029526183444970946,0.03217256791019485,0.03217256791019485
71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.3477445785001834,0.6435679119154606,0.0025205988088756303,0.02783802704790539,0.02783802704790539
16,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0.9855686215493825,0.8107173068575363,0.007832475449686212,0.07414442618478301,0.07414442618478301
57,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,-0.16779274656628612,0.6689574203086703,0.003039606595789443,0.03303139376725084,0.03303139376725084
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.3294636346251512,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
20,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1.4043684266864838,0.7874709741517664,0.006767715032425889,0.0659587290124013,0.0659587290124013
1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.19284041896844,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
5,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0.6847639996056708,0.9085818526659613,0.014256987321705751,0.11453932573635439,0.11453932573635439
52,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1.3378922671409121,0.6796022882225629,0.00328157591746785,0.03539633014558485,0.03539633014558485
21,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0.005045268252200322,0.7822470612896891,0.006546583090128551,0.06419686154369075,0.06419686154369075
14,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,-0.32567362548701884,0.8240576612486123,0.008508086494505379,0.07909398048302463,0.07909398048302463
5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.4735830804759159,0.9085818526659613,0.014256987321705751,0.11453932573635439,0.11453932573635439
6,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.32068791352110104,0.8962011910421149,0.01321361285882388,0.10892151775419001,0.10892151775419001
10,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.45197832862360493,0.8554585264638187,0.010313003097985489,0.09145336847937524,0.09145336847937524
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.3095207867614798,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
68,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.343954569362051,0.6485447168747005,0.0026161967996319807,0.028807250213664037,0.028807250213664037
18,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1.0088352773903326,0.798585597100695,0.007259843514731271,0.06980238681281059,0.06980238681281059
22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0.3723260497414837,0.7772239626242997,0.006339847981342745,0.0625297608539006,0.0625297608539006
20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.679659175067188,0.7874709741517664,0.006767715032425889,0.0659587290124013,0.0659587290124013
1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1728975711047687,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
8,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0.322468930082305,0.8743368175545859,0.01156705087089483,0.09935054964947354,0.09935054964947354
10,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.6630401351807951,0.8554585264638187,0.010313003097985489,0.09145336847937524,0.09145336847937524
24,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0.37564985771876214,0.7677256072562019,0.005964174846469762,0.05945002834593771,0.05945002834593771
35,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,-0.11959753089574657,0.7253108322429414,0.004507451042951911,0.04686012202126277,0.04686012202126277
23,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0.7312973112875707,0.7723876776489026,0.006146116983133188,0.060949762364490456,0.060949762364490456
6,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0.8160544147081744,0.8962011910421149,0.01321361285882388,0.10892151775419001,0.10892151775419001
12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4989778414663588,0.8388580793219884,0.009318867014819062,0.08479678961103854,0.08479678961103854
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4806968975913266,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
71,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0.37398795373012295,0.6435679119154606,0.0025205988088756303,0.02783802704790539,0.02783802704790539
35,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1.1966304281065723,0.7253108322429414,0.004507451042951911,0.04686012202126277,0.04686012202126277
40,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0.3241308340709442,0.7099691459680679,0.004059910336396862,0.04277208089669704,0.04277208089669704
1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.29255465828679755,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
23,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0033833642635611246,0.7723876776489026,0.006146116983133188,0.060949762364490456,0.060949762364490456
4,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1.0188067013221684,0.9221895280070969,0.015517187361763772,0.12087777811840728,0.12087777811840728
4,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0.8509543984696,0.9221895280070969,0.015517187361763772,0.12087777811840728,0.12087777811840728
68,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,-0.149511802691254,0.6485447168747005,0.0026161967996319807,0.028807250213664037,0.028807250213664037
38,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0.5667688164122807,0.7158758576100376,0.0042276442662364,0.04431696426317133,0.04431696426317133
52,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.3294636346251512,0.6796022882225629,0.00328157591746785,0.03539633014558485,0.03539633014558485
32,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0.3357641619914195,0.7355303895625583,0.00482771692436557,0.04972004336955682,0.04972004336955682
29,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0.35736891384373,0.746664964341879,0.005198070769814978,0.05296124339833497,0.05296124339833497
38,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1.2082637560270477,0.7158758576100376,0.0042276442662364,0.04431696426317133,0.04431696426317133
48,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0.4637307691166448,0.6888828979881829,0.003505164885370563,0.03755076913789834,0.03755076913789834
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5139349773641124,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
22,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0.8060829907763388,0.7772239626242997,0.006339847981342745,0.0625297608539006,0.0625297608539006
43,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1.6702730648687705,0.7016186635948665,0.003832182002392298,0.04064972482294138,0.04064972482294138
5,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.15129281925245772,0.9085818526659613,0.014256987321705751,0.11453932573635439,0.11453932573635439
5,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0.5252212166962984,0.9085818526659613,0.014256987321705751,0.11453932573635439,0.11453932573635439
51,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1.5040826660048414,0.681854139199785,0.003334724055742794,0.03591111081215892,0.03591111081215892
71,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.4923302255118018,0.6435679119154606,0.0025205988088756303,0.02783802704790539,0.02783802704790539
38,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0.5152497927644627,0.7158758576100376,0.0042276442662364,0.04431696426317133,0.04431696426317133
24,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0.942359117844761,0.7677256072562019,0.005964174846469762,0.05945002834593771,0.05945002834593771
